,Order Date,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost,Profit %
1633,2016-05-08,Clay Ludtke,Consumer,Cleveland,Ohio,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,2,23.55,6.666666666666672
1634,2016-05-08,Clay Ludtke,Consumer,Cleveland,Ohio,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,50.848000000000006,14.28571428571427
1635,2014-11-26,Natalie Webber,Consumer,Tigard,Oregon,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552000000000003,3,10.108800000000002,53.84615384615383
1636,2014-11-26,Natalie Webber,Consumer,Tigard,Oregon,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,5,836.35,-20.0
1637,2014-11-26,Natalie Webber,Consumer,Tigard,Oregon,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,526.0032000000001,-16.66666666666667
1638,2016-05-26,Toby Braunhardt,Consumer,Washington,District of Columbia,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,10.1088,92.3076923076923
1639,2016-05-26,Toby Braunhardt,Consumer,Washington,District of Columbia,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,5.2056000000000004,85.18518518518518
1640,2016-05-26,Toby Braunhardt,Consumer,Washington,District of Columbia,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,6.858,85.18518518518519
1641,2016-05-26,Toby Braunhardt,Consumer,Washington,District of Columbia,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,23.9946,72.41379310344827
1642,2014-11-29,Bill Stewart,Corporate,Skokie,Illinois,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,2,8.679000000000002,45.45454545454543
1643,2015-03-19,Fred Hopkins,Corporate,Seattle,Washington,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.6399999999999,3,898.3008,38.888888888888886
1644,2015-03-19,Fred Hopkins,Corporate,Seattle,Washington,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.9300000000003,7,1669.4629000000004,88.67924528301884
1645,2015-03-19,Fred Hopkins,Corporate,Seattle,Washington,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7,2,109.044,92.3076923076923
1646,2015-11-01,Valerie Mitchum,Home Office,Philadelphia,Pennsylvania,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36000000000001,2,38.45400000000001,-8.04597701149425
1647,2015-11-01,Valerie Mitchum,Home Office,Philadelphia,Pennsylvania,East,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.168,2,3.8808,-18.36734693877551
1648,2015-09-26,Sarah Foster,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.10400000000003,6,222.024,-45.454545454545446
1649,2015-09-26,Sarah Foster,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894,1,55.0728,-16.666666666666664
1650,2014-08-29,Hilary Holden,Corporate,San Francisco,California,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,56.059200000000004,96.078431372549
1651,2014-08-29,Hilary Holden,Corporate,San Francisco,California,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,2,6.9472,92.3076923076923
1652,2017-11-18,Christina DeMoss,Consumer,Seattle,Washington,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,123.8664,36.986301369863014
1653,2017-11-18,Christina DeMoss,Consumer,Seattle,Washington,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,78.1868,69.49152542372882
1654,2017-11-18,Christina DeMoss,Consumer,Seattle,Washington,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2,1.5392000000000001,92.30769230769229
1655,2017-11-18,Christina DeMoss,Consumer,Seattle,Washington,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2,5.4912,53.846153846153854
1656,2017-11-18,Christina DeMoss,Consumer,Seattle,Washington,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,86.346,11.111111111111112
1657,2014-05-12,Hunter Lopez,Consumer,Milwaukee,Wisconsin,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,7,24.0051,44.927536231884055
1658,2017-01-20,Thea Hendricks,Consumer,Los Angeles,California,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3,150.72750000000002,6.666666666666668
1659,2017-10-30,Michelle Moray,Consumer,Seattle,Washington,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,61.016999999999996,45.45454545454545
1660,2017-10-30,Michelle Moray,Consumer,Seattle,Washington,West,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13.904,2,8.690000000000001,59.999999999999986
1661,2017-04-30,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.5799999999999,5,835.6819999999999,-18.918918918918916
1662,2017-04-30,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13.896,3,23.16,-40.0
1663,2016-11-24,Neola Schneider,Consumer,Dallas,Texas,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5,38.252,9.589041095890408
1664,2016-11-24,Neola Schneider,Consumer,Dallas,Texas,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576,3,305.01540000000006,-2.4390243902439135
1665,2016-11-24,Neola Schneider,Consumer,Dallas,Texas,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3,3.4752000000000005,24.999999999999993
1666,2016-11-24,Neola Schneider,Consumer,Dallas,Texas,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2,97.36680000000001,-2.4390243902439064
1667,2016-11-24,Neola Schneider,Consumer,Dallas,Texas,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,51.11700000000001,45.45454545454543
1668,2016-11-24,Neola Schneider,Consumer,Dallas,Texas,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,12.4605,12.676056338028157
1669,2015-01-10,Michael Moore,Consumer,New York City,New York,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.1039999999999,4,1391.4088,-26.82926829268293
1670,2017-10-19,Rick Duston,Consumer,Houston,Texas,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,3,11.4675,45.45454545454546
1671,2016-03-22,Robert Barroso,Corporate,North Las Vegas,Nevada,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,39.2486,49.25373134328356
1672,2017-07-03,Rob Dowd,Consumer,Plano,Texas,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.96800000000002,4,104.98000000000002,59.999999999999986
1673,2015-12-11,Shaun Weien,Consumer,Suffolk,Virginia,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,100.2762,96.07843137254902
1674,2015-09-17,Sylvia Foulston,Corporate,Houston,Texas,Central,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936000000000003,2,32.35560000000001,-32.20338983050847
1675,2015-09-17,Sylvia Foulston,Corporate,Houston,Texas,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.587999999999999,3,16.799400000000006,-60.7843137254902
1676,2016-05-18,Eric Barreto,Consumer,San Francisco,California,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,78.21000000000001,33.33333333333332
1677,2016-05-18,Eric Barreto,Consumer,San Francisco,California,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,3,9.1494,96.07843137254903
1678,2014-09-07,Sean Braxton,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,79.3604,-18.367346938775505
1679,2014-09-07,Sean Braxton,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.382,3,28.0644,15.38461538461538
1680,2014-09-07,Sean Braxton,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,2,33.894400000000005,24.999999999999982
1681,2014-09-07,Sean Braxton,Corporate,Philadelphia,Pennsylvania,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,4,958.896,-58.33333333333333
1682,2016-09-29,Pamela Stobb,Consumer,Los Angeles,California,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,1,9.8644,92.3076923076923
1683,2016-11-07,Claudia Bergmann,Corporate,San Francisco,California,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,8.5956,72.4137931034483
1684,2017-04-24,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,East,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,2,86.87,14.285714285714274
1685,2017-04-24,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.1880000000000002,2,2.178,-45.454545454545446
1686,2017-04-24,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518000000000001,2,13.2818,-43.39622641509433
1687,2017-12-10,Anthony Witt,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368000000000002,2,6.739200000000002,53.84615384615383
1688,2017-12-10,Anthony Witt,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88000000000005,2,287.5640000000001,8.108108108108102
1689,2014-08-16,Troy Staebel,Consumer,Philadelphia,Pennsylvania,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.0919999999999,6,1080.5832,-21.052631578947384
1690,2017-12-09,Herbert Flentye,Consumer,Indianapolis,Indiana,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,5,18.063000000000002,85.18518518518518
1691,2017-12-09,Herbert Flentye,Consumer,Indianapolis,Indiana,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.4,5,5.304,96.078431372549
1692,2016-03-14,Henia Zydlo,Consumer,Columbus,Ohio,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.880000000000003,5,15.589500000000003,40.35087719298245
1693,2016-06-26,Alejandro Ballentine,Home Office,Plano,Texas,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,2,10.041799999999999,35.593220338983066
1694,2015-09-25,Phillina Ober,Home Office,Bayonne,New Jersey,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,44.132400000000004,44.92753623188405
1695,2015-09-25,Phillina Ober,Home Office,Bayonne,New Jersey,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,3,7.374600000000001,96.078431372549
1696,2015-09-25,Phillina Ober,Home Office,Bayonne,New Jersey,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,2,52.49,100.0
1697,2015-12-27,Arthur Gainer,Consumer,Los Angeles,California,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,75.94160000000001,40.84507042253519
1698,2015-12-27,Arthur Gainer,Consumer,Los Angeles,California,West,OFF-LA-10002381,Office Supplies,Labels,Avery 497,21.560000000000002,7,11.211200000000003,92.30769230769226
1699,2014-06-03,Steven Cartwright,Consumer,Seattle,Washington,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,6,402.3864,28.205128205128204
1700,2015-07-13,Natalie DeCherney,Consumer,New York City,New York,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,7.5276,56.86274509803923
1701,2015-07-13,Natalie DeCherney,Consumer,New York City,New York,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,9,1609.2,19.999999999999996
1702,2015-07-13,Natalie DeCherney,Consumer,New York City,New York,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,9.96,2,5.2788,88.67924528301887
1703,2014-02-02,Cynthia Delaney,Home Office,San Diego,California,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.350000000000001,5,6.545500000000001,88.67924528301884
1704,2016-03-08,Patrick Gardner,Consumer,Glendale,Arizona,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702000000000002,3,16.8168,-42.3076923076923
1705,2015-11-22,Irene Maddox,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,11.610000000000003,2,20.898000000000003,-44.444444444444436
1706,2017-10-30,Jamie Kunitz,Consumer,San Francisco,California,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,43.86,6,23.245800000000003,88.67924528301884
1707,2017-10-30,Jamie Kunitz,Consumer,San Francisco,California,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,131.776,12.676056338028157
1708,2017-10-30,Jamie Kunitz,Consumer,San Francisco,California,West,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,2,3.71,100.0
1709,2017-10-30,Jamie Kunitz,Consumer,San Francisco,California,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,1,72.89190000000002,-1.2345679012345854
1710,2017-10-30,Jamie Kunitz,Consumer,San Francisco,California,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,13.333,49.25373134328357
1711,2017-10-30,Jamie Kunitz,Consumer,San Francisco,California,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,14,1191.484,42.85714285714285
1712,2015-01-30,Jeremy Pistek,Consumer,Houston,Texas,Central,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.303999999999998,6,9.2976,53.846153846153854
1713,2017-09-08,Michelle Moray,Consumer,Chicago,Illinois,Central,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,1332.1875,-42.5287356321839
1714,2017-10-07,Debra Catini,Consumer,San Francisco,California,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,322.14439999999996,-4.494382022471904
1715,2016-04-30,John Lee,Consumer,New York City,New York,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712000000000001,2,4.9164,56.86274509803921
1716,2016-05-19,Bradley Nguyen,Consumer,New York City,New York,East,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.89999999999998,5,172.459,40.845070422535194
1717,2016-05-19,Bradley Nguyen,Consumer,New York City,New York,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.90000000000003,5,454.90000000000003,0.0
1718,2016-05-19,Bradley Nguyen,Consumer,New York City,New York,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,20.8336,72.41379310344827
1719,2016-05-19,Bradley Nguyen,Consumer,New York City,New York,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,8,27.4344,44.927536231884055
1720,2016-05-19,Bradley Nguyen,Consumer,New York City,New York,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,47.744,4,32.824000000000005,45.45454545454543
1721,2015-12-20,Katherine Ducich,Consumer,Chicago,Illinois,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,159.984,2,147.98520000000002,8.108108108108105
1722,2015-12-20,Katherine Ducich,Consumer,Chicago,Illinois,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.968,4,204.77439999999999,25.0
1723,2015-12-20,Katherine Ducich,Consumer,Chicago,Illinois,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.05799999999994,3,430.8696,-16.666666666666675
1724,2015-12-19,Jay Kimmel,Consumer,Philadelphia,Pennsylvania,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352,3,390.91679999999997,11.111111111111107
1725,2015-12-19,Jay Kimmel,Consumer,Philadelphia,Pennsylvania,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.5520000000000005,2,3.1080000000000005,14.285714285714274
1726,2015-12-19,Jay Kimmel,Consumer,Philadelphia,Pennsylvania,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.83200000000001,4,81.0592,9.58904109589041
1727,2017-04-29,Filia McAdams,Corporate,Dublin,Ohio,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,1118.2399999999998,-6.25
1728,2016-02-07,Christina Anderson,Consumer,Springfield,Virginia,South,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,79.0,26.582278481012654
1729,2016-02-07,Christina Anderson,Consumer,Springfield,Virginia,South,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3,4.2282,85.18518518518518
1730,2014-09-28,Keith Dawkins,Corporate,Fayetteville,North Carolina,South,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,96.256,8,64.9728,48.148148148148124
1731,2014-09-28,Keith Dawkins,Corporate,Fayetteville,North Carolina,South,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,2,6.9472000000000005,53.84615384615383
1732,2016-07-10,Logan Haushalter,Consumer,Dallas,Texas,Central,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,371.84400000000005,-9.09090909090909
1733,2016-07-10,Logan Haushalter,Consumer,Dallas,Texas,Central,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,4,136.88800000000003,12.676056338028147
1734,2017-07-29,Anna Gayman,Consumer,Jacksonville,North Carolina,South,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848000000000006,2,28.314000000000007,23.076923076923062
1735,2017-07-29,Anna Gayman,Consumer,Jacksonville,North Carolina,South,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,5,20.625,6.666666666666667
